"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","continuous_pickup","continuous_drop_off","shape_dist_traveled","timepoint"
"102822-736","07:50:04","07:50:04","102822-NODE/7052366519","9","","","","","","","0"
"102822-736","07:51:48","07:51:48","102822-NODE/10575048883","10","","","","","","","0"
"102822-736","07:55:33","07:55:33","102822-NODE/10575048882","11","","","","","","","0"
"102822-736","07:56:43","07:56:43","102822-NODE/10575048881","12","","","","","","","0"
"102822-736","08:00:00","08:00:00","102822-NODE/10570414432","13","","","","","","","0"
"102822-737","06:00:00","06:00:00","102822-NODE/10570414432","0","","","","","","","0"
"102822-737","07:30:43","07:30:43","102822-NODE/7051811087","1","","","","","","","0"
"102822-737","07:43:42","07:43:42","102822-NODE/7098748084","2","","","","","","","0"
"102822-737","07:54:25","07:54:25","102822-NODE/10570021089","3","","","","","","","0"
"102822-737","07:57:50","07:57:50","102822-NODE/7052340412","4","","","","","","","0"
"102822-737","08:00:00","08:00:00","102822-NODE/10574065355","5","","","","","","","0"
"102822-738","06:00:00","06:00:00","102822-NODE/10574052977","0","","","","","","","0"
"102822-738","07:23:49","07:23:49","102822-NODE/10575227449","1","","","","","","","0"
"102822-738","07:31:06","07:31:06","102822-NODE/7190927835","2","","","","","","","0"
"102822-738","07:41:07","07:41:07","102822-NODE/7054593074","3","","","","","","","0"
"102822-738","07:47:59","07:47:59","102822-NODE/10548616018","4","","","","","","","0"
"102822-738","07:54:57","07:54:57","102822-NODE/10548616016","5","","","","","","","0"
"102822-738","07:57:05","07:57:05","102822-NODE/10570999971","6","","","","","","","0"
"102822-738","07:59:33","07:59:33","102822-NODE/10575227448","7","","","","","","","0"
"102822-738","08:00:00","08:00:00","102822-NODE/10570999968","8","","","","","","","0"
"102822-739","06:00:00","06:00:00","102822-NODE/10570999967","0","","","","","","","0"
"102822-739","07:44:01","07:44:01","102822-NODE/7098748084","1","","","","","","","0"
"102822-739","07:57:53","07:57:53","102822-NODE/7052340412","2","","","","","","","0"
"102822-739","08:00:00","08:00:00","102822-NODE/10574065355","3","","","","","","","0"
"102822-74","06:00:00","06:00:00","102822-NODE/7060277172","0","","","","","","","0"
"102822-74","06:00:12","06:00:12","102822-NODE/7060277171","1","","","","","","","0"
"102822-74","06:10:00","06:10:00","102822-NODE/7060277170","2","","","","","","","0"
"102822-740","06:00:00","06:00:00","102822-NODE/10574052977","0","","","","","","","0"
"102822-740","07:45:52","07:45:52","102822-NODE/9300530494","1","","","","","","","0"
"102822-740","07:50:44","07:50:44","102822-NODE/10575294656","2","","","","","","","0"
"102822-740","07:52:37","07:52:37","102822-NODE/10575294655","3","","","","","","","0"
"102822-740","07:53:19","07:53:19","102822-NODE/10575294654","4","","","","","","","0"
"102822-740","07:56:00","07:56:00","102822-NODE/10575294653","5","","","","","","","0"
"102822-740","07:57:26","07:57:26","102822-NODE/10570456610","6","","","","","","","0"
"102822-740","07:59:09","07:59:09","102822-NODE/10575294652","7","","","","","","","0"
"102822-740","08:00:00","08:00:00","102822-NODE/10575294651","8","","","","","","","0"
"102822-741","06:00:00","06:00:00","102822-NODE/10575294651","0","","","","","","","0"
"102822-741","07:31:50","07:31:50","102822-NODE/7098748084","1","","","","","","","0"
"102822-741","07:49:58","07:49:58","102822-NODE/10570021089","2","","","","","","","0"
"102822-741","07:55:47","07:55:47","102822-NODE/7052340412","3","","","","","","","0"
"102822-741","07:59:27","07:59:27","102822-NODE/10574065355","4","","","","","","","0"
"102822-741","08:00:00","08:00:00","102822-NODE/10575294649","5","","","","","","","0"
"102822-742","06:00:00","06:00:00","102822-NODE/10577298991","0","","","","","","","0"
"102822-742","07:20:36","07:20:36","102822-NODE/10575227449","1","","","","","","","0"
"102822-742","07:28:30","07:28:30","102822-NODE/7190927835","2","","","","","","","0"
"102822-742","07:33:45","07:33:45","102822-NODE/10577298989","3","","","","","","","0"
"102822-742","07:39:25","07:39:25","102822-NODE/7054593074","4","","","","","","","0"
"102822-742","07:41:18","07:41:18","102822-NODE/10577298988","5","","","","","","","0"
"102822-742","07:46:56","07:46:56","102822-NODE/10548616018","6","","","","","","","0"
"102822-742","07:54:30","07:54:30","102822-NODE/10548616016","7","","","","","","","0"
"102822-742","07:56:50","07:56:50","102822-NODE/10570999971","8","","","","","","","0"
"102822-742","07:59:30","07:59:30","102822-NODE/10575227448","9","","","","","","","0"
"102822-742","08:00:00","08:00:00","102822-NODE/10570999968","10","","","","","","","0"
"102822-743","06:00:00","06:00:00","102822-NODE/10570999967","0","","","","","","","0"
"102822-743","07:42:22","07:42:22","102822-NODE/10572492534","1","","","","","","","0"
"102822-743","07:44:23","07:44:23","102822-NODE/10577298986","2","","","","","","","0"
"102822-743","07:45:07","07:45:07","102822-NODE/10572492533","3","","","","","","","0"
"102822-743","07:47:21","07:47:21","102822-NODE/10572492532","4","","","","","","","0"
"102822-743","07:52:05","07:52:05","102822-NODE/10856637712","5","","","","","","","0"
"102822-743","07:53:04","07:53:04","102822-NODE/10572492530","6","","","","","","","0"
"102822-743","07:53:54","07:53:54","102822-NODE/10577298985","7","","","","","","","0"
"102822-743","08:00:00","08:00:00","102822-NODE/10577298991","8","","","","","","","0"
"102822-744","06:00:00","06:00:00","102822-NODE/10577379655","0","","","","","","","0"
"102822-744","07:30:33","07:30:33","102822-NODE/10577379653","1","","","","","","","0"
"102822-744","07:41:10","07:41:10","102822-NODE/10577379652","2","","","","","","","0"
"102822-744","07:50:49","07:50:49","102822-NODE/10574071934","3","","","","","","","0"
"102822-744","07:54:55","07:54:55","102822-NODE/10577379651","4","","","","","","","0"
"102822-744","07:59:03","07:59:03","102822-NODE/10574071933","5","","","","","","","0"
"102822-744","08:00:00","08:00:00","102822-NODE/10577379650","6","","","","","","","0"
"102822-745","06:00:00","06:00:00","102822-NODE/10577379650","0","","","","","","","0"
"102822-745","07:58:21","07:58:21","102822-NODE/7051811086","1","","","","","","","0"
"102822-745","08:00:00","08:00:00","102822-NODE/10577379648","2","","","","","","","0"
"102822-746","06:00:00","06:00:00","102822-NODE/10577379655","0","","","","","","","0"
"102822-746","07:25:52","07:25:52","102822-NODE/10570456623","1","","","","","","","0"
"102822-746","07:35:38","07:35:38","102822-NODE/10570456622","2","","","","","","","0"
"102822-746","07:37:18","07:37:18","102822-NODE/10570456621","3","","","","","","","0"
"102822-746","07:40:55","07:40:55","102822-NODE/10577586272","4","","","","","","","0"
"102822-746","07:43:40","07:43:40","102822-NODE/10570456620","5","","","","","","","0"
"102822-746","07:45:58","07:45:58","102822-NODE/10570456619","6","","","","","","","0"
"102822-746","07:48:48","07:48:48","102822-NODE/10570456618","7","","","","","","","0"
"102822-746","07:50:53","07:50:53","102822-NODE/10570456617","8","","","","","","","0"
"102822-746","07:52:23","07:52:23","102822-NODE/10577586271","9","","","","","","","0"
"102822-746","07:54:35","07:54:35","102822-NODE/10570456616","10","","","","","","","0"
"102822-746","07:56:40","07:56:40","102822-NODE/10570456615","11","","","","","","","0"
"102822-746","07:57:57","07:57:57","102822-NODE/10570456614","12","","","","","","","0"
"102822-746","07:58:40","07:58:40","102822-NODE/10577586270","13","","","","","","","0"
"102822-746","08:00:00","08:00:00","102822-NODE/10577298991","14","","","","","","","0"
"102822-747","06:00:00","06:00:00","102822-NODE/10570598771","0","","","","","","","0"
"102822-747","07:18:48","07:18:48","102822-NODE/10577586269","1","","","","","","","0"
"102822-747","07:30:03","07:30:03","102822-NODE/7051905162","2","","","","","","","0"
"102822-747","07:34:51","07:34:51","102822-NODE/10577586268","3","","","","","","","0"
"102822-747","07:58:21","07:58:21","102822-NODE/7051811086","4","","","","","","","0"
"102822-747","08:00:00","08:00:00","102822-NODE/10577379648","5","","","","","","","0"
"102822-748","06:00:00","06:00:00","102822-NODE/10577379655","0","","","","","","","0"
"102822-748","07:50:27","07:50:27","102822-NODE/10575294655","1","","","","","","","0"
"102822-748","07:51:21","07:51:21","102822-NODE/10575294654","2","","","","","","","0"
"102822-748","07:54:50","07:54:50","102822-NODE/10575294653","3","","","","","","","0"
"102822-748","07:56:41","07:56:41","102822-NODE/10570456610","4","","","","","","","0"
"102822-748","07:58:54","07:58:54","102822-NODE/10575294652","5","","","","","","","0"
"102822-748","08:00:00","08:00:00","102822-NODE/10575294651","6","","","","","","","0"
"102822-749","06:00:00","06:00:00","102822-NODE/10575294651","0","","","","","","","0"
"102822-749","07:18:14","07:18:14","102822-NODE/10577586269","1","","","","","","","0"
"102822-749","07:29:38","07:29:38","102822-NODE/7051905162","2","","","","","","","0"
"102822-749","07:34:31","07:34:31","102822-NODE/10577586268","3","","","","","","","0"
"102822-749","07:58:20","07:58:20","102822-NODE/7051811086","4","","","","","","","0"
"102822-749","08:00:00","08:00:00","102822-NODE/10577379648","5","","","","","","","0"
"102822-75","06:00:00","06:00:00","102822-NODE/7060277175","0","","","","","","","0"
"102822-75","06:04:48","06:04:48","102822-NODE/7060277174","1","","","","","","","0"
"102822-75","06:15:00","06:15:00","102822-NODE/7060277173","2","","","","","","","0"
"102822-750","06:00:00","06:00:00","102822-NODE/10577379655","0","","","","","","","0"
"102822-750","07:48:28","07:48:28","102822-NODE/10572492534","1","","","","","","","0"
"102822-750","07:49:03","07:49:03","102822-NODE/10582507592","2","","","","","","","0"
"102822-750","07:51:48","07:51:48","102822-NODE/10577298986","3","","","","","","","0"
"102822-750","07:53:00","07:53:00","102822-NODE/10572492533","4","","","","","","","0"
"102822-750","07:56:41","07:56:41","102822-NODE/10572492532","5","","","","","","","0"
"102822-750","07:57:59","07:57:59","102822-NODE/10582507591","6","","","","","","","0"
"102822-750","08:00:00","08:00:00","102822-NODE/10570421407","7","","","","","","","0"
"102822-751","06:00:00","06:00:00","102822-NODE/10575294651","0","","","","","","","0"
"102822-751","06:57:04","06:57:04","102822-NODE/10582507590","1","","","","","","","0"
"102822-751","07:24:00","07:24:00","102822-NODE/10577586269","2","","","","","","","0"
"102822-751","07:34:14","07:34:14","102822-NODE/7051905162","3","","","","","","","0"
"102822-751","07:38:37","07:38:37","102822-NODE/10577586268","4","","","","","","","0"
"102822-751","08:00:00","08:00:00","102822-NODE/7051811086","5","","","","","","","0"
"102822-752","06:00:00","06:00:00","102822-NODE/10582590783","0","","","","","","","0"
"102822-752","07:42:28","07:42:28","102822-NODE/10572492534","1","","","","","","","0"
"102822-752","07:47:31","07:47:31","102822-NODE/10577298986","2","","","","","","","0"
"102822-752","07:54:58","07:54:58","102822-NODE/10572492532","3","","","","","","","0"
"102822-752","07:56:55","07:56:55","102822-NODE/10582507591","4","","","","","","","0"
"102822-752","08:00:00","08:00:00","102822-NODE/10570421407","5","","","","","","","0"
"102822-753","06:00:00","06:00:00","102822-NODE/10570421407","0","","","","","","","0"
"102822-753","07:38:02","07:38:02","102822-NODE/10582507590","1","","","","","","","0"
"102822-753","08:00:00","08:00:00","102822-NODE/10582590781","2","","","","","","","0"
"102822-754","06:00:00","06:00:00","102822-NODE/10582789324","0","","","","","","","0"
"102822-754","07:05:05","07:05:05","102822-NODE/10570456623","1","","","","","","","0"
"102822-754","07:20:47","07:20:47","102822-NODE/10570456622","2","","","","","","","0"
"102822-754","07:23:28","07:23:28","102822-NODE/10570456621","3","","","","","","","0"
"102822-754","07:29:17","07:29:17","102822-NODE/10577586272","4","","","","","","","0"
"102822-754","07:33:43","07:33:43","102822-NODE/10570456620","5","","","","","","","0"
"102822-754","07:37:25","07:37:25","102822-NODE/10570456619","6","","","","","","","0"
"102822-754","07:41:59","07:41:59","102822-NODE/10570456618","7","","","","","","","0"
"102822-754","07:45:20","07:45:20","102822-NODE/10570456617","8","","","","","","","0"
"102822-754","07:47:45","07:47:45","102822-NODE/10577586271","9","","","","","","","0"
"102822-754","07:51:17","07:51:17","102822-NODE/10570456616","10","","","","","","","0"
"102822-754","07:54:38","07:54:38","102822-NODE/10570456615","11","","","","","","","0"
"102822-754","07:56:43","07:56:43","102822-NODE/10570456614","12","","","","","","","0"
"102822-754","07:57:51","07:57:51","102822-NODE/10577586270","13","","","","","","","0"
"102822-754","08:00:00","08:00:00","102822-NODE/10577298991","14","","","","","","","0"
"102822-755","06:00:00","06:00:00","102822-NODE/10577298991","0","","","","","","","0"
"102822-755","07:13:03","07:13:03","102822-NODE/10582507590","1","","","","","","","0"
"102822-755","07:33:15","07:33:15","102822-NODE/10582789323","2","","","","","","","0"
"102822-755","07:35:32","07:35:32","102822-NODE/7066086754","3","","","","","","","0"
"102822-755","07:39:45","07:39:45","102822-NODE/10555130993","4","","","","","","","0"
"102822-755","07:44:54","07:44:54","102822-NODE/10582789322","5","","","","","","","0"
"102822-755","07:47:01","07:47:01","102822-NODE/10582789321","6","","","","","","","0"
"102822-755","07:55:02","07:55:02","102822-NODE/10582789320","7","","","","","","","0"
"102822-755","08:00:00","08:00:00","102822-NODE/10582789324","8","","","","","","","0"
"102822-756","06:00:00","06:00:00","102822-NODE/10584931451","0","","","","","","","0"
"102822-756","07:10:52","07:10:52","102822-NODE/9300530494","1","","","","","","","0"
"102822-756","07:41:23","07:41:23","102822-NODE/10572492534","2","","","","","","","0"
"102822-756","07:46:45","07:46:45","102822-NODE/10577298986","3","","","","","","","0"
"102822-756","07:48:42","07:48:42","102822-NODE/10572492533","4","","","","","","","0"
"102822-756","07:52:51","07:52:51","102822-NODE/10584654881","5","","","","","","","0"
"102822-756","07:56:44","07:56:44","102822-NODE/10582507591","6","","","","","","","0"
"102822-756","08:00:00","08:00:00","102822-NODE/10570421407","7","","","","","","","0"
"102822-757","06:00:00","06:00:00","102822-NODE/10570421407","0","","","","","","","0"
"102822-757","07:15:20","07:15:20","102822-NODE/10584654880","1","","","","","","","0"
"102822-757","07:38:46","07:38:46","102822-NODE/10584654879","2","","","","","","","0"
"102822-757","07:43:22","07:43:22","102822-NODE/10582789322","3","","","","","","","0"
"102822-757","07:45:42","07:45:42","102822-NODE/10582789321","4","","","","","","","0"
"102822-757","07:54:32","07:54:32","102822-NODE/10582789320","5","","","","","","","0"
"102822-757","08:00:00","08:00:00","102822-NODE/10582789324","6","","","","","","","0"
"102822-758","06:00:00","06:00:00","102822-NODE/10582789324","0","","","","","","","0"
"102822-758","07:39:59","07:39:59","102822-NODE/10575294655","1","","","","","","","0"
"102822-758","07:41:52","07:41:52","102822-NODE/10575294654","2","","","","","","","0"
"102822-758","07:49:10","07:49:10","102822-NODE/10575294653","3","","","","","","","0"
"102822-758","07:53:03","07:53:03","102822-NODE/10570456610","4","","","","","","","0"
"102822-758","07:57:42","07:57:42","102822-NODE/10575294652","5","","","","","","","0"
"102822-758","08:00:00","08:00:00","102822-NODE/10575294651","6","","","","","","","0"
"102822-759","06:00:00","06:00:00","102822-NODE/10575294651","0","","","","","","","0"
